applicantId,gender,age,nationality,decision,ind-university_grade,ind-debateclub,ind-programming_exp,ind-international_exp,ind-entrepeneur_exp,ind-languages,ind-exact_study,company,ind-degree_bachelor,ind-degree_master,ind-degree_phd,score_A,score_B,score_C,score_D,score,disc_gender,disc_age,disc_nationality
2118,male,29,Dutch,1,61,0,0,1,0,1,0,C,0,1,0,3.020832608078842,2.1429494011208927,3.889158626095436,2.717614098911015,2.9426386835515466,1,1,0
2119,female,26,Dutch,0,58,0,0,0,0,1,0,C,1,0,0,2.2441888664190954,1.429097227177273,1.6688538537051976,2.022351804361028,1.8411229379156486,0,1,0
2120,female,22,Belgian,0,63,0,0,0,0,1,0,C,1,0,0,2.869182438938092,1.429254236257713,1.112743654920403,2.737949690074472,2.03728250504767,0,0,1
2122,male,26,Dutch,0,63,0,1,0,0,1,1,C,1,0,0,1.3088334804914505,1.4278381120691095,1.1114499446835486,2.4786710038483033,1.581698135273103,1,1,0
2125,male,27,Dutch,1,56,0,0,0,0,1,0,C,1,0,0,1.9478987388032638,1.7855918937439637,1.6683686545321286,1.6279562663740024,1.7574538883633395,1,1,0
2127,male,25,Dutch,0,66,1,1,0,1,2,1,C,1,0,0,1.5747652079751646,2.8563339086509134,1.1118017875874844,2.551601969181001,2.023625718348641,1,1,0
2128,male,28,German,0,65,0,1,0,0,0,1,C,0,1,0,1.2627137521271266,1.071226030430165,1.6655440620314406,2.5293923500301356,1.632219048654717,1,1,1
2129,female,26,Dutch,1,61,0,0,0,0,2,0,C,0,1,0,3.8118601671436174,2.8576526113800713,3.3340761686764013,3.059724828664666,3.265828443966189,0,1,0
2130,male,30,Dutch,1,62,0,0,1,0,1,0,C,0,1,0,3.127330379601564,2.142975683484206,3.8894930150127927,2.8835453898210366,3.0108361169799,1,1,0
2131,female,28,Dutch,0,72,1,1,0,0,2,1,C,1,0,0,2.9209052260395545,2.499958367519092,1.6673906039819295,3.930509925324415,2.7546910307162475,0,1,0
2134,female,26,German,1,55,1,0,0,1,2,0,C,0,1,0,2.31926132313343,3.571875605979487,2.776780142275028,1.3062345526832595,2.4935379060178007,0,1,1
2137,female,27,Dutch,0,65,0,1,0,0,1,1,C,1,0,0,1.5897676094565336,1.0713310104123837,1.1122946557388798,2.914536293185001,1.6719823921981996,0,1,0
2139,other,28,German,0,54,0,0,0,0,0,0,C,1,0,0,1.4827565905181392,1.0716927284049076,1.6653142601851276,0.8802787234225279,1.2750105756326757,0,1,1
2140,male,24,German,0,71,1,1,0,1,2,1,C,0,1,0,2.6551954147335914,3.5709864253562635,2.220717683752055,3.3182445686397077,2.9412860231204045,1,0,1
2142,male,28,Dutch,0,62,0,0,1,0,0,1,C,0,1,0,1.5296628047254692,1.0710995444210716,2.778072737701972,2.48904599176286,1.966970269652843,1,1,0
2143,female,27,Dutch,0,64,1,0,0,0,2,1,C,1,0,0,2.6091157633744975,2.856951955993408,1.6676315511275965,2.882636009028481,2.5040838198809956,0,1,0
2144,male,26,German,0,69,0,1,0,0,1,1,C,1,0,0,2.031606094879156,1.7852074726559048,1.110838961270722,3.1519977502030696,2.019912569752213,1,1,1
2146,male,23,German,0,66,0,0,1,0,1,0,C,1,0,0,3.2113420839757456,2.14301412862461,2.777453206176911,2.8620880321151305,2.7484743627230994,1,0,1
2147,female,27,Dutch,0,63,0,0,0,0,1,1,C,1,0,0,1.9553547722050182,1.428513381032263,1.1136431565194096,2.7585757440241863,1.8140217634452194,0,1,0
2148,female,25,Dutch,0,64,0,0,0,0,0,1,C,1,0,0,1.3238979170077123,0.35740987022073895,0.5585411301504409,2.5197657734801178,1.1899036727147525,0,1,0
2149,female,27,Dutch,0,64,1,0,0,1,2,1,C,1,0,0,1.9852569586586368,2.8569379601588767,1.1138654892726436,2.5618487545168613,2.1294772906517547,0,1,0
2151,female,21,Belgian,0,58,0,1,0,0,0,0,C,1,0,0,0.9510542554194422,0.0007021377350868497,0.555235820126453,1.5142638222668137,0.755314008886949,0,0,1
2152,female,27,Dutch,1,62,0,0,1,0,0,0,C,0,1,0,2.4496363396207825,0.7152800063176842,3.334412288979117,2.6035417115139494,2.2757175866078834,0,1,0
2153,female,29,Dutch,0,50,1,0,0,0,2,0,C,1,0,0,1.847333922508342,2.8572246500205813,2.2219898196658705,0.9018489590811612,1.957099337818989,0,1,0
2156,female,22,Dutch,0,71,0,1,0,0,1,1,C,0,1,0,2.7773675947498773,1.4288665363527793,2.2221849424277527,3.9412875504489695,2.5924266559948443,0,0,0
2158,female,23,Dutch,1,62,0,0,1,0,1,0,C,0,1,0,3.2413369617463554,1.7864533224401185,3.8885904130593096,2.8631388434010656,2.944879885161712,0,0,0
2159,male,29,Belgian,1,61,0,0,0,0,1,0,C,0,1,0,2.990979678888211,2.1430210359475255,2.223198259501029,2.727210550023986,2.521102381090188,1,1,1
2160,female,24,Dutch,1,65,0,1,1,0,1,0,C,1,0,0,2.5180922067124336,1.0719877957104513,2.777715032725623,2.925783539401744,2.3233946436375628,0,0,0
2162,female,28,Belgian,0,58,0,0,0,0,2,0,C,1,0,0,3.013224213458572,2.5002028769957665,1.6679461732944347,2.478913502217923,2.415071691491674,0,1,1
2164,female,23,Dutch,0,69,0,1,0,0,1,1,C,0,1,0,2.5413380537027255,1.4287953188859004,2.222055432470973,3.671629595590215,2.4659546001624535,0,0,0
2167,male,28,Dutch,0,50,1,0,0,1,2,0,C,1,0,0,1.1708925303700808,3.2137827556808674,1.6676883127565183,0.43558924574536123,1.621988211138207,1,1,0
2168,male,23,Dutch,0,69,0,1,0,0,0,1,C,0,1,0,1.7200888423952534,0.7142127570355504,1.6668025954705676,3.2043553779457272,1.8263648932117746,1,0,0
2172,female,27,Dutch,0,56,1,1,0,0,2,0,C,1,0,0,1.9538058416324244,2.5001847142730935,2.220900338907981,1.5971254178939238,2.068004078176856,0,1,0
2174,male,27,Dutch,0,57,0,0,0,0,1,0,C,1,0,0,2.0620745095404915,1.7856243936883351,1.6685232873810927,1.773152681634944,1.8223437180612159,1,1,0
2175,male,32,Belgian,1,69,0,1,0,0,1,1,C,0,1,0,2.435378194012128,1.785274883968787,1.6671532059023335,3.8060612053555474,2.423466872309699,1,1,1
2176,male,30,Dutch,0,56,1,0,0,1,2,0,C,1,0,0,1.8405911564156066,3.2139653202551126,1.6689756221082894,1.3482374885623414,2.0179423968353376,1,1,0
2177,male,32,Dutch,0,54,0,0,0,0,0,0,C,1,0,0,0.9201685757669924,0.714347360174132,1.114061020567877,1.0987011796515465,0.961819534040137,1,1,0
2178,female,26,Dutch,0,68,0,1,0,0,2,1,C,1,0,0,2.7009615458432523,2.142583173682228,1.6674759461348172,3.6719272977694013,2.5457369908574248,0,1,0
2179,female,22,Dutch,0,60,0,0,0,0,2,0,C,1,0,0,3.2642410300873506,2.5003355431455914,2.22334124361664,2.572341766746613,2.640064895899049,0,0,0
2180,male,27,Dutch,1,65,0,0,1,0,1,1,C,0,1,0,2.6408567410951314,2.1423517076431864,3.333254028243351,3.2464369963940896,2.8407248683439397,1,1,0
2185,male,32,Dutch,1,59,0,0,0,0,1,0,C,1,0,0,2.252036054362491,1.7856583058451716,1.6697313328998173,2.167219890402227,1.9686613958774268,1,1,0
2191,female,28,German,0,70,0,1,0,0,0,1,C,0,1,0,1.8938531928254194,0.714822646104816,1.6666729161227976,3.3801120094443835,1.913865191124354,0,1,1
2196,female,25,Belgian,0,70,0,1,0,0,1,1,C,0,1,0,2.6635605470647143,1.428785022827186,1.6664052369553768,3.930851074182469,2.4224004702574367,0,1,1
2198,male,26,German,1,54,0,0,0,0,2,0,C,0,1,0,2.990087174679357,3.5711653566895145,3.3310992677623767,1.7207605936019448,2.903278098183298,1,1,1
2199,male,27,Dutch,0,74,0,1,0,1,2,1,C,0,1,0,3.1583741435586767,2.856633282398627,2.2243230171083503,4.37756297125986,3.1542233535813784,1,1,0
2202,male,28,Dutch,0,69,0,1,0,0,2,1,C,1,0,0,2.739520731309882,2.4991691225087673,1.6676344015891533,3.7338558811674507,2.6600450341438133,1,1,0
2203,female,25,Dutch,0,67,0,0,0,0,1,1,C,1,0,0,2.427413854043472,1.4286558159309544,1.1139021763602481,3.2978916537182807,2.066965875013239,0,1,0
2206,female,22,German,0,72,1,1,0,0,2,1,C,0,1,0,3.4688465755937314,3.214479472289039,2.774634556117243,3.8674960702517462,3.3313641685629403,0,0,1
2207,male,22,Dutch,0,60,0,0,0,0,1,0,C,1,0,0,2.4429918186945954,1.7857529812952413,1.668088406834397,2.1050675491208573,2.0004751889862726,1,0,0
2210,male,29,German,1,54,1,0,0,0,2,0,C,0,1,0,2.745649772336995,3.9284043331902376,3.330575149688138,1.4192924357997354,2.8559804227537766,1,1,1
2211,male,31,Dutch,0,66,0,1,1,0,0,1,C,0,0,1,1.5150075299709098,0.7128528606094199,3.333312117766256,2.727874310228259,2.072261704643711,1,1,0
2214,female,24,Belgian,0,69,0,1,0,0,1,1,C,0,1,0,2.5570627755761057,1.4287587405184206,1.6660708483531437,3.7649197832724477,2.3542030369300297,0,0,1
2215,female,28,Dutch,0,68,0,0,1,0,0,1,C,0,0,1,2.4205923606480537,0.7136179996131387,3.335095571923366,3.2152323782922427,2.4211345776192004,0,1,0
2219,male,27,Dutch,0,71,0,1,0,0,1,1,C,0,1,0,2.678717011221721,1.785401332513202,2.222728032462613,3.920224345542683,2.651767680435055,1,1,0
2226,male,30,Dutch,1,56,0,0,0,0,2,0,C,0,1,0,3.1500087291438277,3.2140311254493725,3.333666338264727,2.2919446718654695,2.997412716180849,1,1,0
2227,male,27,Dutch,0,62,0,1,1,0,0,0,C,0,1,0,1.7954370484880289,0.7145985198124354,3.3323988331025673,2.344371846991829,2.0467015620987152,1,1,0
2231,female,27,Dutch,0,71,0,1,0,0,1,1,C,0,1,0,2.738977597978024,1.4288354485994432,2.223083721618302,4.0449619286850025,2.608964674220193,0,1,0
2232,female,24,Dutch,1,68,0,0,0,0,1,1,C,0,1,0,3.0134229878886485,1.786003971899289,2.2237383219022164,3.6816003373675197,2.6761914047644186,0,0,0
2234,female,21,Dutch,0,64,0,0,0,0,2,0,C,0,1,0,4.192777476383005,2.8577811989509367,3.333641287947904,3.391639696155262,3.4439599148592768,0,0,0
2237,female,26,Dutch,0,75,0,1,1,1,2,1,C,0,1,0,3.393744150749911,2.50000412020243,3.3344496099497216,4.689720954995104,3.4794797089742913,0,1,0
2238,male,29,Dutch,1,65,0,0,0,1,2,0,C,1,0,0,3.097254497066348,2.8570064081792825,1.6712509483720754,2.997943134969039,2.6558637471466864,1,1,0
2240,male,23,Dutch,0,58,0,0,0,0,1,0,C,1,0,0,2.2069622777838966,1.7856817638507658,1.667958896841257,1.8354095942574196,1.8740031331833347,1,0,0
2241,male,26,Dutch,1,64,0,0,1,0,1,0,C,0,1,0,3.38639391851397,2.1430655536065935,3.88908325721284,3.0909987177185028,3.1273853617629768,1,1,0
2242,female,27,Dutch,0,64,1,0,0,0,2,0,C,1,0,0,3.4611507122648884,2.8576920843308433,2.223795169111403,2.893129021295696,2.8589417467507077,0,1,0
2243,female,27,Dutch,0,68,0,1,0,0,1,1,C,1,0,0,1.932294921787614,1.0714285102737462,1.1127585545160548,3.3501255389069478,1.8666518813710906,0,1,0
2245,male,27,Dutch,0,61,0,1,1,0,0,0,C,1,0,0,1.2171059141302651,0.3572565814027553,2.222382931698249,1.9399282877262911,1.43416842873939,1,1,0
2249,female,25,Dutch,0,58,0,0,0,0,0,0,C,1,0,0,1.4908782411336023,0.3579549989133747,1.1137769501678128,1.6590802942097806,1.1554226211061425,0,1,0
2255,male,26,Belgian,0,63,0,1,0,1,2,0,C,1,0,0,2.321400970458546,2.499682329596456,1.1125803083133354,2.5834687081204875,2.129283079122206,1,1,1
2258,female,24,Dutch,0,62,0,0,0,0,0,1,C,1,0,0,1.103224374833046,0.3573510878731173,0.5580521081780778,2.2086380672997885,1.0568164095460073,0,0,0
2263,other,26,Dutch,0,69,0,1,0,0,1,1,C,0,1,0,2.9522014968223296,1.7854886872606526,2.7757500548634413,3.671465430954587,2.7962264174752525,0,1,0
2264,male,24,Belgian,0,54,0,0,0,0,2,0,C,1,0,0,2.5269725410036843,2.856663631511794,1.6662529287117225,1.6904507554870296,2.1850849641785577,1,0,1
2267,female,28,Dutch,0,74,0,1,0,0,1,1,C,0,1,0,3.073826910975202,1.4289267308943585,2.223727376451749,4.501286050084127,2.8069417671013595,0,1,0
2268,male,28,Dutch,0,61,1,0,0,0,2,1,C,1,0,0,2.1986498650043815,3.2134141225767645,1.6669917190328425,2.3430440557851964,2.3555249405997962,1,1,0
2269,male,30,Dutch,0,60,0,0,0,0,1,0,C,1,0,0,2.3815678238698643,1.78570324082016,1.6695264538665195,2.2709465543509597,2.026936018226876,1,1,0
2271,male,28,Dutch,0,54,0,0,1,0,0,0,C,0,1,0,1.46829158729162,1.0715796731743128,3.3329992920456557,1.3379676820034203,1.8027095586287523,1,1,0
2272,other,32,Belgian,1,59,0,0,0,0,2,0,C,0,1,0,3.9947407916532076,3.2142319662877807,3.3318364531717344,2.9039277725484256,3.361184245915287,0,1,1
2273,male,29,Dutch,1,58,0,0,1,0,1,0,C,0,1,0,2.6783052957477613,2.142851901286804,3.8886947272940207,2.282024853170337,2.747969194374731,1,1,0
2276,male,24,Dutch,0,70,0,0,0,0,1,1,C,0,1,0,3.1815139427091412,2.1426348557641313,2.2236918984444562,3.8472555847283507,2.84877407041152,1,0,0
2277,female,27,Dutch,0,65,0,0,0,0,2,1,C,1,0,0,2.944694938264756,2.499726826786418,1.6688495700378143,3.391505209066969,2.6261941360389893,0,1,0
2278,female,26,Dutch,0,64,0,0,1,0,1,0,C,1,0,0,2.982499141496227,1.429190231131093,2.7795776781888986,2.9564891568702754,2.5369390519216237,0,1,0
2279,male,27,Dutch,0,56,1,0,0,1,3,0,C,0,1,0,3.088769142981323,4.64244185725303,3.333194770448625,1.8878166401171825,3.2380556027000402,1,1,0
2280,female,24,Dutch,0,58,0,0,0,0,1,0,C,1,0,0,2.2595448650698438,1.4291096623130897,1.668494342041098,1.9808820530535025,1.8345077306193835,0,0,0
2281,female,28,Dutch,0,59,0,0,0,0,1,1,C,1,0,0,1.490973689598127,1.4283771636250153,1.1132043805980587,2.198524958695061,1.5577700481290655,0,1,0
2282,female,28,Dutch,1,65,0,0,1,0,1,1,C,0,1,0,2.6934393283640214,1.7857796060938211,3.3337894733341105,3.391909455157392,2.801229465737336,0,1,0
2285,male,32,Dutch,0,60,0,0,1,0,0,0,C,0,1,0,2.1226342145840573,1.0717498026672896,3.334646113194848,2.2920856761232433,2.2052789516423594,1,1,0
2291,female,22,Dutch,0,62,1,1,0,1,2,0,C,1,0,0,2.0533916585211447,2.500396805925338,1.6671632952592674,2.0438422765995297,2.0661985090763197,0,0,0
2292,male,24,Dutch,0,61,0,0,0,0,1,0,C,1,0,0,2.5418115907981313,1.7857730461622405,1.6686025515535032,2.2917337156940074,2.071980226051971,1,0,0
2293,male,25,Belgian,0,63,0,1,0,0,1,1,C,1,0,0,1.339914200998523,1.4278139687166618,0.5551058488410191,2.530491440241742,1.4633313646994865,1,1,1
2296,male,28,Dutch,0,57,1,0,0,1,3,0,C,1,0,0,2.7311115505764887,4.285158701170516,2.2236678908106273,1.794500787008559,2.7586097323915477,1,1,0
2297,male,25,Dutch,0,59,0,0,0,0,1,1,C,1,0,0,1.4537471009458718,1.7849617003218858,1.1123094235886766,2.0115827485727205,1.5906502433572887,1,1,0
2300,male,27,Dutch,0,63,0,0,0,0,0,1,C,0,1,0,1.5982609245010255,1.0712402576345588,1.668251588013758,2.55054867040771,1.722075360139263,1,1,0
2301,female,22,Belgian,0,69,0,1,1,0,0,1,C,0,1,0,1.8646857999030328,0.357520733953683,2.220610215737318,3.4438722584110346,1.971672252001267,0,0,1
2302,male,29,Dutch,1,59,0,0,0,1,2,0,C,1,0,0,2.4121998724553575,2.856811408477013,1.6703231507692446,2.1267646434174377,2.2665247687797634,1,1,0
2303,female,25,Dutch,0,61,0,1,0,0,0,1,C,0,1,0,0.851587264057171,0.35737443837353294,1.6662807329532363,2.208991390345503,1.2710584564323608,0,1,0
2308,male,29,Dutch,0,60,0,0,0,0,2,0,C,1,0,0,3.150234447857276,2.8568579042676046,2.2242438457276847,2.5927483131899987,2.706021127760641,1,1,0
2312,male,23,Dutch,0,68,0,1,0,0,1,1,C,0,1,0,2.366901696328591,1.785328702982891,2.2215451100663555,3.4016955971541725,2.4438677766330024,1,0,0
2313,female,27,Dutch,0,58,1,0,0,1,2,0,C,1,0,0,2.1522372828527536,2.8574830888719682,1.6691013095930187,1.7011632752418413,2.0949962391398955,0,1,0
2316,male,27,Dutch,0,72,0,1,0,0,1,1,C,0,1,0,2.792892782010119,1.7854338324741328,2.222882665299457,4.065420760812991,2.716657510149175,1,1,0
2322,male,24,Dutch,0,55,0,0,0,0,2,0,C,0,1,0,3.081900954614696,3.2140359308082247,3.3324331699992595,2.0223390026866337,2.912677264527203,1,0,0
2323,female,32,Dutch,0,65,0,1,0,0,1,1,C,0,1,0,2.0155329764075565,1.4286093611253303,2.223054703569624,3.2774578154490457,2.236163714137889,0,1,0
2324,male,27,Dutch,0,61,0,0,0,0,2,0,C,1,0,0,3.2797662173305357,2.8569028393166223,2.224038966791348,2.696474977148098,2.7642957501466507,1,1,0
2326,male,29,Dutch,0,53,1,0,0,1,3,0,C,1,0,0,2.266730468174278,4.2850224838684685,2.2232291149135164,1.2344500016607018,2.502358017154241,1,1,0
2328,female,21,Dutch,0,67,0,1,0,1,2,1,C,1,0,0,2.0013169670767335,2.142567765682961,1.1126564719373475,3.1022692497046114,2.089702613600413,0,0,0
2329,male,28,Dutch,0,66,0,1,0,0,1,1,C,1,0,0,1.6360047941206124,1.427923176814137,1.1122733552096644,2.9557300009292877,1.7829828317684253,1,1,0
2330,male,27,Dutch,0,53,1,0,0,1,3,0,C,0,1,0,2.746241830616129,4.642344357434527,3.33273087167145,1.4522273943718214,3.0433861135234817,1,1,0
2331,female,23,Dutch,0,67,0,0,0,0,2,1,C,0,1,0,3.667913841087662,2.8571261353819066,2.7783010807326156,3.8582056809549825,3.2903866845392917,0,0,0
2338,male,24,Dutch,0,53,1,0,0,1,2,0,C,0,1,0,2.0082872039984414,3.571214564251897,2.777294456360884,1.047486132927097,2.3510705893845802,1,0,0
2339,female,25,Dutch,0,62,0,0,1,0,0,0,C,0,1,0,2.4649923382374177,0.7152924414310972,3.334052777351378,2.5620719602111066,2.26910237930775,0,1,0
2340,male,32,Dutch,0,58,0,0,0,0,1,0,C,0,1,0,2.6020156473310827,2.142935244330068,2.7794379683395647,2.2812706191786623,2.451414869794845,1,1,0
2341,male,31,Dutch,0,64,0,0,0,0,0,1,C,0,1,0,1.6817246978514728,1.0712478873306748,1.6691252444939246,2.7786845882883857,1.8001956044911145,1,1,0
2346,female,26,Dutch,0,69,1,1,0,0,2,1,C,1,0,0,2.593733912444506,2.4998733027906237,1.6665671934073332,3.453450928252796,2.5534063342238147,0,1,0
2347,female,26,Dutch,1,73,0,0,1,0,1,1,C,0,0,1,3.767815837979584,1.7849413803177174,3.8904063724942457,4.242281337768178,3.4213612321399314,0,1,0
2348,male,26,Dutch,0,56,0,0,0,0,0,0,C,0,1,0,1.6587434772577037,1.0717591038947223,2.2231530193319355,1.5239319002414,1.6193968751814405,1,1,0
2349,male,28,Belgian,0,50,1,0,0,1,3,0,C,1,0,0,1.9552838761967595,4.284900840662451,1.6664211204513735,0.8506811922947306,2.189321757401329,1,1,1
2350,female,26,Dutch,0,64,0,1,0,0,0,1,C,1,0,0,0.7222812133826428,0.0001562821144993199,0.5570631192676897,2.4060683677212995,0.9213922456215329,0,1,0
2353,female,26,Dutch,0,63,0,0,0,0,1,1,C,1,0,0,1.9630327714536373,1.4285195985675399,1.1134634006085788,2.7378408683704234,1.8107141597500447,0,1,0
2354,male,25,Dutch,1,57,0,0,0,0,2,0,C,1,0,0,2.838419132998259,2.856785274674953,2.2230609231859857,2.074219564829586,2.4981212239221957,1,1,0
2355,female,22,Belgian,0,61,1,0,0,0,2,0,C,1,0,0,3.1804161178447172,2.857595311374055,1.6662681509695774,2.4264207093006243,2.532675072372243,0,0,1
2356,male,26,Dutch,1,58,0,0,0,0,1,0,C,0,1,0,2.6480836434538952,2.1429725496917365,2.778359432923061,2.156861365237353,2.4315692478265114,1,1,0
2360,female,30,Dutch,0,56,0,0,0,0,2,0,C,1,0,0,2.7461139520237445,2.5001558029699757,2.224160759143824,2.1574351109891445,2.4069664062816725,0,1,0
2362,female,21,German,0,62,0,0,0,0,1,0,C,1,0,0,2.776999936070085,1.7864326756822355,1.6670348251372502,2.301611341939146,2.1330196947071793,0,0,1
2363,male,28,Dutch,0,56,0,0,0,0,2,0,C,1,0,0,2.7012093641399266,2.8567341220078624,2.223445557984672,1.991227776515884,2.4431542051620863,1,1,0
2367,female,26,Dutch,0,66,0,0,0,0,0,1,C,1,0,0,1.5445714591653221,0.3574686525508273,0.5590301517591999,2.830893479669813,1.3229909357862906,0,1,0
2368,male,26,German,1,51,1,0,0,0,2,0,C,0,1,0,2.4261564580076223,3.9283254860145798,3.3295719832754322,0.9214985630790367,2.651388122594168,1,1,1
2373,female,28,Dutch,1,60,0,0,1,0,1,0,C,0,1,0,2.9745954233124228,1.7863572347279062,3.889179926648892,2.676420391166728,2.831638243963987,0,1,0
2376,male,22,Dutch,0,62,1,0,0,1,2,0,C,1,0,0,2.587069776038952,3.214210060374019,1.6684653726305174,2.053536974846376,2.380820545972466,1,0,0
2378,female,27,Dutch,0,62,0,1,0,0,1,0,C,1,0,0,2.0992752459135042,1.0719736389079377,1.667994374751589,2.4894400596459767,1.832170829804752,0,1,0
2380,male,26,Dutch,1,64,1,1,0,1,2,0,C,0,1,0,2.6549259795753932,3.214312258041326,2.7776971637214207,2.5516841706081066,2.799654892986562,1,1,0
2381,female,29,Dutch,1,65,0,1,0,0,1,0,C,0,1,0,2.8906019233678824,1.4293681421533402,2.7786790538936597,3.2257462007596556,2.5810988300436346,0,1,0
2385,female,24,Dutch,0,62,0,0,1,0,0,1,C,0,1,0,1.6206353888173828,0.7145585306357575,2.777709403505221,2.5308440723088603,1.9109368488168055,0,0,0
2387,female,25,German,0,63,0,0,0,0,1,1,C,1,0,0,2.008428760513085,1.7857001771110497,1.1117448636578504,2.519254247533875,1.8562820122039647,0,1,1
2388,male,26,Belgian,0,59,1,0,0,0,2,0,C,1,0,0,2.861091992176008,3.2140713252579634,1.6663222193835585,2.0942297982842533,2.458928833775446,1,1,1
2389,female,25,Dutch,0,61,1,0,0,1,2,1,C,1,0,0,1.658085645080645,2.856852895407031,1.1130420787707682,2.0847897574452428,1.928192594175922,0,1,0
2394,female,26,Dutch,0,50,0,0,0,0,2,0,C,1,0,0,2.091771324799534,2.4999856735432355,2.2225139379582717,1.2033171168786876,2.0043970132949323,0,1,0
2399,female,29,Dutch,0,68,0,1,1,0,1,1,C,0,1,0,2.4343499371212025,1.4286235178693996,3.3327753614951776,3.7138012951907644,2.727387527919136,0,1,0
2400,male,28,Belgian,0,70,0,1,0,0,2,1,C,1,0,0,2.877099223100883,2.499171261496255,1.1116246946639803,3.951607608494326,2.609875696938861,1,1,1
2403,male,25,Dutch,0,65,0,0,0,0,1,0,C,1,0,0,2.990836674583707,1.7858968283469794,1.669400839151074,2.8932542523353413,2.3348471486042754,1,1,0
2405,female,27,Dutch,1,72,0,1,0,0,1,1,C,0,0,1,2.998767713236429,1.4277572880720522,2.7789777018937802,3.920428655804821,2.781482839751771,0,1,0
2407,male,24,Dutch,1,54,1,0,0,1,2,0,C,0,1,0,2.1224629748038963,3.5712470642040612,2.7774490893916504,1.192682548178673,2.4159604191445703,1,0,0
2409,male,30,Dutch,1,54,0,0,0,0,1,0,C,0,1,0,2.160668562862353,2.1428176796445655,2.7784599246978416,1.6590152068367356,2.185240343510374,1,1,0
2411,female,30,German,1,56,1,0,1,0,2,0,C,0,1,0,3.0798395515635386,3.5717952358542213,4.441215887551619,1.918116586051933,3.252741815255328,0,1,1
2414,male,26,Dutch,1,57,0,0,0,0,1,0,C,0,1,0,2.533907872682554,2.1429400497278834,2.7782047999528956,2.0116649499810944,2.3666794180861066,1,1,0
2416,female,30,German,1,52,0,0,1,1,2,0,C,0,1,0,2.2206810678812303,3.2143936110226576,3.8878946796106137,1.3802164552647276,2.6757964534448075,0,1,1
2418,female,31,Dutch,1,62,0,0,1,0,1,0,C,0,1,0,3.179912966870454,1.7864035819416595,3.890028460176273,3.0290178486311685,2.971340714404889,0,1,0
2419,female,21,Dutch,0,68,0,1,0,0,1,1,C,0,1,0,2.4425182816503592,1.4287752540968268,2.221541287570065,3.4849634289796008,2.394449563074213,0,0,0
2422,female,26,Dutch,0,58,0,0,1,0,0,0,C,0,1,0,2.000611255886377,0.7151562240745011,3.333614001308826,2.002021174858567,2.012850664032068,0,1,0
2424,male,27,Dutch,0,59,0,0,0,1,2,0,C,1,0,0,2.427555871106106,2.856823843605037,1.6699636391051451,2.0852948920911802,2.259909561476867,1,1,0
2427,female,21,Dutch,0,63,0,0,1,0,0,1,C,0,1,0,1.7578451577268854,0.7146096832288188,2.777324768682294,2.613835860589782,1.965903867556945,0,0,0
2431,female,22,Dutch,0,56,0,0,0,0,0,0,C,1,0,0,1.2855606976437977,0.357908651651892,1.112928416688912,1.3064828367593897,1.0157201506859979,0,0,0
2432,female,27,Dutch,0,55,0,0,0,0,0,0,C,1,0,0,1.1329949300323765,0.35784506392691046,1.1136725632365392,1.2649607997625791,0.9673683392396013,0,1,0
2433,female,28,German,0,61,1,0,0,0,1,0,C,1,0,0,2.3876747655525445,2.1436142820594912,1.6670750975543664,1.937886271533193,2.034062604174899,0,1,1
2436,female,23,Belgian,0,61,0,0,0,0,1,1,C,1,0,0,1.7811179491370024,1.4284428904027473,0.556450527101018,2.457798722957868,1.5559525223996589,0,0,1
2437,male,25,Dutch,0,60,0,0,0,1,2,0,C,1,0,0,2.557087640681706,2.8568687786384697,1.6697587601809285,2.189021556053962,2.3181841838887665,1,1,0
2438,male,30,Belgian,0,63,0,0,0,1,3,0,C,1,0,0,3.645616301879988,3.928053275682298,1.6698542461828718,3.143377126631556,3.0967252375941787,1,1,1
2439,female,27,Dutch,0,67,0,1,0,0,1,1,C,1,0,0,1.8181191510674428,1.0713960102982045,1.112603921533769,3.204929123655372,1.8017620516386972,0,1,0
2441,female,21,Dutch,0,60,0,0,0,0,1,0,C,1,0,0,2.5109304047506877,1.4291933148349374,1.668264340333778,2.209070256614097,1.954364579133375,0,0,0
2444,female,22,Dutch,0,68,1,0,0,1,2,1,C,0,1,0,2.944505402477525,3.214408486201763,2.2234465101181464,3.2982071812542633,2.9201418950129243,0,0,0
2446,male,28,Dutch,0,66,0,1,0,0,0,1,C,0,1,0,1.33917153329232,0.7140841694247481,1.6672374761021043,2.8724405104504482,1.648233422317405,1,1,0
2447,other,26,Belgian,1,58,0,0,0,0,2,0,C,0,1,0,3.926633017055849,3.2142367716232556,3.330603284894147,2.634322103388322,3.2764487942403937,0,1,1
2449,female,23,German,0,73,0,1,1,0,1,1,C,0,1,0,3.089014776826266,1.785997683930962,3.330931209974445,4.1175223723854275,3.080866510779275,0,0,1
2450,male,31,Belgian,0,63,0,0,1,0,0,1,C,0,1,0,1.6442072985147622,1.071083030725777,2.2226022983880895,2.769002346065073,1.9267237434234255,1,1,1
2455,male,24,German,0,71,0,1,0,0,1,1,C,0,1,0,2.7394689989489738,2.142594346162332,2.2206499839568665,3.6601679734313897,2.6907203256248904,1,0,1
2459,male,27,Dutch,1,64,0,0,1,0,1,1,C,0,1,0,2.526680970289677,2.142319207687126,3.333099395309546,3.101240581114416,2.775835038600191,1,1,0
